tt0007257	1	nm0001196	actor	\N	["Reginald (Reggie) Van Deuzen"]
tt0007257	2	nm0522281	actress	\N	["Agnes Shannon"]
tt0007257	3	nm0802309	actor	\N	["Old Pickleface"]
tt0007257	4	nm0523229	actor	\N	["Tony Bernard"]
tt0007257	5	nm0127511	director	\N	\N
tt0007257	6	nm0048874	writer	story	\N
tt0007257	7	nm0813905	writer	screenplay	\N
tt0007257	8	nm0276862	cinematographer	\N	\N
tt0007257	9	nm0383278	actor	\N	["Gallagher"]
tt0007258	1	nm0870831	director	\N	\N
tt0007259	1	nm0944584	actress	\N	["Queen Alexia"]
tt0007259	2	nm0700003	actor	\N	["Rolando"]
tt0007259	3	nm0729475	actor	\N	["Gran Duque Esteban"]
tt0007259	4	nm0651090	actress	\N	["Duquesa de Triana"]
tt0007259	5	nm0613966	director	\N	\N
tt0007259	6	nm0347320	writer	play 'La reine jove'	\N
tt0007259	7	nm0144863	cinematographer	\N	\N
tt0007260	10	nm0227919	actor	\N	["William Cleves"]
tt0007260	1	nm0366586	actor	\N	["Draw Egan aka William Blake"]
tt0007260	2	nm0933805	actress	\N	["Myrtle Buckton"]
tt0007260	3	nm0571770	actor	\N	["Arizona Joe"]
tt0007260	4	nm0322170	actress	\N	["Poppy"]
tt0007260	5	nm0837989	writer	screenplay	\N
tt0007260	6	nm0408436	producer	producer	\N
tt0007260	7	nm0005641	cinematographer	\N	\N
tt0007260	8	nm0516930	actor	\N	["Mat Buckton"]
tt0007260	9	nm0071127	actress	\N	\N
tt0007261	10	nm0534255	actor	\N	["Dr. Goode"]
tt0007261	1	nm0625368	actress	\N	["Anna Stevens"]
tt0007261	2	nm0039021	actor	\N	["John Stevens"]
tt0007261	3	nm0263004	actress	\N	["Nannie Stevens"]
tt0007261	4	nm0924185	actress	\N	["Lena Schmidt"]
tt0007261	5	nm0641967	director	\N	\N
tt0007261	6	nm0547966	writer	\N	\N
tt0007261	7	nm0773944	cinematographer	\N	\N
tt0007261	8	nm0063748	actor	\N	["James Turner"]
tt0007261	9	nm0122220	actress	\N	["Mrs. Schmidt"]
tt0007262	1	nm0400218	actress	\N	["Patience"]
tt0007262	2	nm0101071	actor	\N	["Robert Penfield"]
tt0007262	3	nm0681931	actress	\N	["Edith Penfield"]
tt0007262	4	nm0504476	actress	\N	["Mrs. Penfield"]
tt0007262	5	nm0897085	director	\N	\N
tt0007262	6	nm0276501	writer	story	\N
tt0007262	7	nm0551236	cinematographer	\N	\N
tt0007262	8	nm0579663	actor	\N	["Paul Dunstan"]
tt0007262	9	nm0635500	actress	\N	["Mother Osborn"]
tt0007263	10	nm0934051	actress	\N	["Caroline"]
tt0007263	1	nm0432216	actor	\N	["Ebenezer Scrooge"]
tt0007263	2	nm0177112	actor	\N	["Bob Cratchit"]
tt0007263	3	nm0568282	actress	\N	["Mrs. Cratchit"]
tt0007263	4	nm0497279	actor	\N	["Tiny Tim"]
tt0007263	5	nm0002042	writer	story "A Christmas Carol"	\N
tt0007263	6	nm0165470	writer	\N	\N
tt0007263	7	nm0745773	cinematographer	\N	\N
tt0007263	8	nm0141650	actor	\N	["Jacob Marley"]
tt0007263	9	nm0425049	actor	\N	["Fred - Scrooge's Nephew"]
tt0007265	1	nm0949403	actress	\N	["Susan"]
tt0007265	2	nm0225425	actress	\N	["Mrs. Joseph Luckett"]
tt0007265	3	nm0645941	actor	\N	["Sinclair La Salle"]
tt0007265	4	nm0804388	actress	\N	["Ninon"]
tt0007265	5	nm0853193	director	\N	\N
tt0007265	6	nm0547966	writer	\N	\N
tt0007265	7	nm0949593	cinematographer	\N	\N
tt0007265	8	nm0639545	actor	\N	["Clavering Gordon"]
tt0007266	10	nm0356925	actress	\N	["Polly Witherbee"]
tt0007266	1	nm0516974	actor	\N	["William Kissaaam Kellogg, aka Sam"]
tt0007266	2	nm0021471	actress	\N	["Rosalind Chalmers"]
tt0007266	3	nm0192110	actor	\N	["Reginald Williams"]
tt0007266	4	nm0123887	actor	\N	["Henry Davidson"]
tt0007266	5	nm0653253	director	\N	\N
tt0007266	6	nm0711657	writer	novel "Sam"	\N
tt0007266	7	nm0309974	cinematographer	\N	\N
tt0007266	8	nm0907965	actor	\N	["Stephen Witherbee"]
tt0007266	9	nm0116050	actress	\N	["Mrs. Stephen Witherbee"]
tt0007267	10	nm0562197	actor	\N	["Sidi Malik"]
tt0007267	1	nm0880646	actress	\N	["Hafsa"]
tt0007267	2	nm0153702	actor	\N	["Gordon Roberts"]
tt0007267	3	nm0911699	actress	\N	["Lella Sadiya"]
tt0007267	4	nm0020504	actress	\N	["Zorah"]
tt0007267	5	nm0796657	director	\N	\N
tt0007267	6	nm0170455	writer	story	\N
tt0007267	7	nm0403106	writer	scenario	\N
tt0007267	8	nm0005913	cinematographer	\N	\N
tt0007267	9	nm0903628	actor	\N	["Karan"]
tt0007268	1	nm0000875	actor	\N	["The Gambler"]
tt0007268	2	nm0141596	actor	\N	\N
tt0007268	3	nm0212007	actor	\N	\N
tt0007268	4	nm0366689	director	\N	\N
tt0007268	5	nm0366610	writer	story "The Luck of Roaring Camp"	\N
tt0007268	6	nm0737259	writer	\N	\N
tt0007269	10	nm0280442	actress	\N	["Mrs. Branigan"]
tt0007269	1	nm0601698	actor	\N	["Dave Fulton"]
tt0007269	2	nm0183994	actress	\N	["Norma Noggs"]
tt0007269	3	nm0539428	actor	\N	["Buck Ryder"]
tt0007269	4	nm0002118	actor	\N	["Jerry Braden"]
tt0007269	5	nm0376396	director	\N	\N
tt0007269	6	nm0783629	writer	play	\N
tt0007269	7	nm0005828	cinematographer	\N	\N
tt0007269	8	nm0366958	actress	\N	["Mrs. Braden"]
tt0007269	9	nm0125164	actor	\N	["Mr. Branigan"]
tt0007270	10	nm0193354	actor	\N	["Sheely"]
tt0007270	1	nm0327762	actress	\N	["Miss Lady"]
tt0007270	2	nm0667024	actor	\N	["Don Morley"]
tt0007270	3	nm0379580	actor	\N	["Colonel Bob Carsey"]
tt0007270	4	nm0161366	actor	\N	["Lee Diullingham"]
tt0007270	5	nm0721840	director	\N	\N
tt0007270	6	nm0176972	cinematographer	\N	\N
tt0007270	7	nm0420232	actor	\N	["Professor Querrington"]
tt0007270	8	nm0497279	actor	\N	["Bertie"]
tt0007270	9	nm0175286	actor	\N	["Basil Sequin"]
tt0007271	10	nm0227022	actor	\N	["Tybalt"]
tt0007271	1	nm0000847	actress	\N	["Juliet"]
tt0007271	2	nm0384949	actor	\N	["Romeo"]
tt0007271	3	nm0924834	actor	\N	["Mercutio"]
tt0007271	4	nm0492403	actor	\N	["Friar Laurence"]
tt0007271	5	nm0250053	director	\N	\N
tt0007271	6	nm0413248	writer	\N	\N
tt0007271	7	nm0000636	writer	play	\N
tt0007271	8	nm0289301	producer	producer	\N
tt0007271	9	nm0005847	cinematographer	\N	\N
tt0007272	1	nm0124279	actor	\N	["Romeo"]
tt0007272	2	nm0063138	actress	\N	["Juliet"]
tt0007272	3	nm0899133	actor	\N	["Escalus, Prince of Verona"]
tt0007272	4	nm0203383	actor	\N	["Paris"]
tt0007272	5	nm0633605	director	\N	\N
tt0007272	6	nm0000636	writer	play	\N
tt0007272	7	nm0037781	writer	scenario	\N
tt0007272	8	nm0208117	writer	scenario	\N
tt0007272	9	nm0074991	cinematographer	\N	\N
tt0007274	10	nm0336667	actor	\N	["Watkins"]
tt0007274	1	nm0405098	actress	\N	["Marian as a young woman"]
tt0007274	2	nm0603875	actor	\N	["Dick Randolph"]
tt0007274	3	nm0561126	actress	\N	["Marian as an old woman"]
tt0007274	4	nm0185499	actor	\N	["Mr. Curtis as a young man"]
tt0007274	5	nm0769144	director	\N	\N
tt0007274	6	nm0688853	writer	\N	\N
tt0007274	7	nm0870677	writer	story "Randolph '64"	\N
tt0007274	8	nm0448682	actor	\N	["Mrs. Curtis, as an old man"]
tt0007274	9	nm0850033	actress	\N	["Marian's Mother"]
tt0007276	10	nm0318125	actress	\N	["Undetermined Role"]
tt0007276	1	nm0790137	actor	\N	["Ram Singh - The Rajah of Mawar"]
tt0007276	2	nm0926280	actress	\N	["Claire Sherlock"]
tt0007276	3	nm0075396	actor	\N	["Harvey Walcott"]
tt0007276	4	nm0096785	actor	\N	["Ramlaal"]
tt0007276	5	nm0570985	director	\N	\N
tt0007276	6	nm0107543	writer	scenario	\N
tt0007276	7	nm0662661	actress	\N	["Nadia"]
tt0007276	8	nm0221204	actress	\N	["Blanche Walcott"]
tt0007276	9	nm0336025	actor	\N	["Governor of Raj Putana"]
tt0007277	1	nm0524306	actor	\N	["The Rummy"]
tt0007277	2	nm0823299	actress	\N	["The Girl"]
tt0007277	3	nm0114914	actor	\N	["Dan O'Sullivan"]
tt0007277	4	nm0642649	actor	\N	["The Cub Reporter"]
tt0007277	5	nm0694260	director	\N	\N
tt0007277	6	nm0279530	actor	\N	["O'Sullvan's Handy Man"]
tt0007277	7	nm0780739	actor	\N	["Managing Editor"]
tt0007277	8	nm0394135	actor	\N	["Newspaper Reporter"]
tt0007278	10	nm0613115	actor	\N	["Bauer"]
tt0007278	1	nm0014680	actor	\N	["Rudolf Rassendyll","Rudolf V"]
tt0007278	2	nm0301187	actress	\N	["Queen Flavia"]
tt0007278	3	nm0024706	actor	\N	["Rupert of Hentzau"]
tt0007278	4	nm0734152	actor	\N	["Colonel Sapt"]
tt0007278	5	nm0875869	director	\N	\N
tt0007278	6	nm0393949	writer	novel "Rupert of Hentzau"	\N
tt0007278	7	nm0746460	writer	\N	\N
tt0007278	8	nm0068696	actor	\N	["Count von Rischenheim"]
tt0007278	9	nm0109096	actor	\N	["Lieutenant Bernenstein"]
tt0007279	10	nm0907267	actor	\N	["Hauslehrer"]
tt0007279	1	nm0251291	actor	\N	["Graf"]
tt0007279	2	nm0322843	actor	\N	["Friseur"]
tt0007279	3	nm0349769	actress	\N	["Buschgrossmutter"]
tt0007279	4	nm0414985	actor	\N	["Inspektor"]
tt0007279	5	nm0917467	director	\N	\N
tt0007279	6	nm0535230	cinematographer	\N	\N
tt0007279	7	nm0476130	actress	\N	["Gouvernante"]
tt0007279	8	nm0631130	actress	\N	["Grossmutter"]
tt0007279	9	nm0758802	actress	\N	["Elfe"]
tt0007281	10	nm0666065	actor	\N	["Samuel Ludlow"]
tt0007281	1	nm1187901	actress	\N	["Dore Baxter"]
tt0007281	2	nm0791624	actress	\N	["Beatrice Snyder"]
tt0007281	3	nm0820821	actor	\N	["Albert Sassoon"]
tt0007281	4	nm0322551	actor	\N	["Garry Lindaberry"]
tt0007281	5	nm0232063	director	\N	\N
tt0007281	6	nm0425924	writer	novel	\N
tt0007281	7	nm0608910	producer	producer	\N
tt0007281	8	nm0202592	actor	\N	["Philip Messingale"]
tt0007281	9	nm0355661	actor	\N	["Harrigan Blood"]
tt0007282	1	nm0206008	actress	\N	["Helen"]
tt0007282	2	nm0191899	actor	\N	["Bruce"]
tt0007282	3	nm0736847	actress	\N	["Lizzie"]
tt0007282	4	nm0359715	actor	\N	["Bruce's Father"]
tt0007282	5	nm0861002	director	\N	\N
tt0007282	6	nm0533102	writer	story	\N
tt0007282	7	nm0607074	actor	\N	["Officer Burke"]
tt0007283	10	nm0790966	actress	\N	["Isabel"]
tt0007283	1	nm0652479	actress	\N	["Sally McGill"]
tt0007283	2	nm0085877	actor	\N	["Paul Taylor"]
tt0007283	3	nm0289410	actor	\N	["Mr. McGill"]
tt0007283	4	nm0289406	actress	\N	["Mrs. McGill"]
tt0007283	5	nm0883920	director	\N	\N
tt0007283	6	nm0948348	writer	story	\N
tt0007283	7	nm0639905	cinematographer	\N	\N
tt0007283	8	nm0643535	cinematographer	\N	\N
tt0007283	9	nm0338947	actor	\N	["Ben"]
tt0007284	10	nm0421431	actress	\N	\N
tt0007284	1	nm0561937	actress	\N	["Joan Crawford"]
tt0007284	2	nm0604384	actor	\N	["'Bill' alias of John Hilton"]
tt0007284	3	nm0446350	actress	\N	["Madeline Elliston"]
tt0007284	4	nm0355510	actor	\N	["Robert Ellison"]
tt0007284	5	nm0636076	director	\N	\N
tt0007284	6	nm0078442	writer	\N	\N
tt0007284	7	nm0540175	cinematographer	\N	\N
tt0007284	8	nm0175050	actor	\N	["Bobby Ellison"]
tt0007284	9	nm0529368	actor	\N	["Philip Ralston"]
tt0007297	1	nm3826622	actor	\N	["Juan Gallardo"]
tt0007297	2	nm0028760	actor	\N	\N
tt0007297	3	nm0231372	actress	\N	\N
tt0007297	4	nm0692359	actor	\N	\N
tt0007297	5	nm0063413	director	\N	\N
tt0007297	6	nm0087658	director	\N	\N
tt0007297	7	nm0144863	cinematographer	\N	\N
tt0007299	1	nm0533712	actress	\N	["Estelle Ryan"]
tt0007299	2	nm0018447	actress	\N	["Mrs. Winthrop"]
tt0007299	3	nm0791032	actor	\N	["Wally Dreislin"]
tt0007299	4	nm0392442	actor	\N	["Jansen Winthrop"]
tt0007299	5	nm0806565	director	\N	\N
tt0007299	6	nm0916665	director	\N	\N
tt0007299	7	nm0005874	cinematographer	\N	\N
tt0007299	8	nm0220128	actor	\N	["Billie Schramm"]
tt0007299	9	nm8995946	actress	\N	["Dancer"]
tt0007300	10	nm0492491	actor	\N	["John Blair"]
tt0007300	1	nm0435747	actress	\N	["Helene Ayers"]
tt0007300	2	nm0650263	actor	\N	["Richard Tremaine"]
tt0007300	3	nm0447082	actress	\N	["Tremaine's Wife"]
tt0007300	4	nm0888000	actor	\N	["Joseph Tremaine"]
tt0007300	5	nm0205653	director	\N	\N
tt0007300	6	nm0506882	cinematographer	\N	\N
tt0007300	7	nm0719328	actor	\N	["Harry Carson"]
tt0007300	8	nm0177330	actor	\N	["Doctor"]
tt0007300	9	nm0679033	actor	\N	["Tremaine's Valket"]
tt0007302	10	nm0002118	actor	\N	["John Huntington"]
tt0007302	1	nm0437312	actress	\N	["Olga Pavloff","Nina Pavloff"]
tt0007302	2	nm0353956	actor	\N	["Ivan Pavloff"]
tt0007302	3	nm0534412	actor	\N	["Victor Karenin"]
tt0007302	4	nm0656725	actress	\N	["Mrs. Victor Krenin"]
tt0007302	5	nm0288616	director	\N	\N
tt0007302	6	nm0883920	director	\N	\N
tt0007302	7	nm0403106	writer	scenario	\N
tt0007302	8	nm0474708	writer	story	\N
tt0007302	9	nm0005646	cinematographer	\N	\N
tt0007303	10	nm0089424	actress	\N	["Mrs. Collingwood"]
tt0007303	1	nm0930504	actor	\N	["Christopher Race"]
tt0007303	2	nm0086639	actress	\N	["Lady Ivy"]
tt0007303	3	nm0529368	actor	\N	["Baron von Hess"]
tt0007303	4	nm0448682	actor	\N	["James Race"]
tt0007303	5	nm0888428	director	\N	\N
tt0007303	6	nm0931989	writer	novel	\N
tt0007303	7	nm0931973	writer	novel	\N
tt0007303	8	nm0687741	writer	scenario	\N
tt0007303	9	nm0446350	actress	\N	["Miss Collingwood"]
tt0007304	1	nm0678232	actress	\N	["Thora Davis"]
tt0007304	2	nm0553273	actor	\N	["Hanlin Davis"]
tt0007304	3	nm0393818	actor	\N	["Clinton Hastings"]
tt0007304	4	nm0639545	actor	\N	["Robert Blake"]
tt0007304	5	nm0492742	director	\N	\N
tt0007304	6	nm0388795	writer	scenario	\N
tt0007304	7	nm0330188	actress	\N	["Paula Gordon"]
tt0007304	8	nm0360203	actor	\N	["Undetermined Role"]
tt0007307	10	nm0381271	actor	\N	["Von Rosen"]
tt0007307	1	nm0691995	actress	\N	["Gisela Bark"]
tt0007307	2	nm0432721	actor	\N	["Graf Wolf zu Bretz"]
tt0007307	3	nm0344138	actor	\N	["Fritz"]
tt0007307	4	nm0272671	actress	\N	["Baronesse Schenckenberg"]
tt0007307	5	nm0296193	director	\N	\N
tt0007307	6	nm0927468	writer	screenplay	\N
tt0007307	7	nm0005959	composer	\N	\N
tt0007307	8	nm0372992	cinematographer	\N	\N
tt0007307	9	nm0010494	actor	\N	["Graf Uhlen"]
tt0007309	1	nm0523932	actor	\N	["Sally Pinkus"]
tt0007309	2	nm0448907	actress	\N	["Melitta Herve"]
tt0007309	3	nm0381271	actor	\N	["Mr. Meiersohn"]
tt0007309	4	nm0652661	actress	\N	["Apprentice"]
tt0007309	5	nm0473134	writer	\N	\N
tt0007309	6	nm0778218	writer	\N	\N
tt0007309	7	nm0003248	actor	\N	\N
tt0007310	10	nm0903955	actress	\N	\N
tt0007310	1	nm0523932	actor	\N	["Moritz Apfelreis"]
tt0007310	2	nm0016496	actress	\N	["Minchen Cohn"]
tt0007310	3	nm0475470	actress	\N	["Bessie"]
tt0007310	4	nm0473134	actor	\N	\N
tt0007310	5	nm0414985	director	\N	\N
tt0007310	6	nm0121112	writer	script	\N
tt0007310	7	nm0073756	writer	\N	\N
tt0007310	8	nm0851483	writer	\N	\N
tt0007310	9	nm2514174	composer	\N	\N
tt0007312	10	nm0340640	actress	\N	["Mrs. Tanqueray"]
tt0007312	1	nm0018440	actor	\N	["Aubrey Tanqueray"]
tt0007312	2	nm0601280	actress	\N	["Paula"]
tt0007312	3	nm0512236	actor	\N	["Sir George Orreyd"]
tt0007312	4	nm1138280	actress	\N	["Lady Orreyd"]
tt0007312	5	nm0666835	director	\N	\N
tt0007312	6	nm0416297	writer	\N	\N
tt0007312	7	nm0684093	writer	play	\N
tt0007312	8	nm0709047	actor	\N	["Misquith"]
tt0007312	9	nm0740723	actress	\N	["Mrs. Cortellion"]
tt0007313	10	nm0242800	actor	\N	["Juan"]
tt0007313	1	nm0725021	actor	\N	["Prince Philip","Phil Barr"]
tt0007313	2	nm0446350	actress	\N	["Madame Savatz"]
tt0007313	3	nm0453059	actor	\N	["The Prime Minister"]
tt0007313	4	nm0696569	actress	\N	["Princess Julia"]
tt0007313	5	nm0102643	director	\N	\N
tt0007313	6	nm0551375	director	\N	\N
tt0007313	7	nm0225458	writer	scenario	\N
tt0007313	8	nm0888539	writer	story	\N
tt0007313	9	nm0743229	cinematographer	\N	\N
tt0007314	10	nm0255322	actor	\N	["Mine Foreman"]
tt0007314	1	nm0193354	actor	\N	["Don Lowrie"]
tt0007314	2	nm0912112	actress	\N	["Joan Lowrie"]
tt0007314	3	nm0139683	actress	\N	["Liz"]
tt0007314	4	nm0002503	actor	\N	["Fergus Derrick"]
tt0007314	5	nm0502752	director	\N	\N
tt0007314	6	nm0122364	writer	novel "That Lass O' Lowrie's"	\N
tt0007314	7	nm0141650	actor	\N	["Ralph Lonsdale"]
tt0007314	8	nm0730416	actor	\N	["The Rector"]
tt0007314	9	nm0816080	actor	\N	["Paul Grace"]
tt0007316	10	nm0934709	actress	\N	["Lady Trenton"]
tt0007316	1	nm0385541	actress	\N	["Annie"]
tt0007316	2	nm1363930	actor	\N	["Mr. Lawson"]
tt0007316	3	nm1266474	actor	\N	\N
tt0007316	4	nm0699637	actor	\N	["Mr. Hunter"]
tt0007316	5	nm0227602	director	\N	\N
tt0007316	6	nm0458071	writer	writer	\N
tt0007316	7	nm0647581	writer	writer	\N
tt0007316	8	nm0414694	production_designer	\N	\N
tt0007316	9	nm0804632	actor	\N	\N
tt0007317	10	nm0071797	actor	\N	["Dr. Ralph Burke"]
tt0007317	1	nm0360908	actress	\N	["Cleo Burke"]
tt0007317	2	nm0154184	actor	\N	["Lt. Jarvis Hope"]
tt0007317	3	nm0391192	actress	\N	["Olga Ivanoff"]
tt0007317	4	nm0425592	actor	\N	["Gerald Morton"]
tt0007317	5	nm0765106	director	\N	\N
tt0007317	6	nm0163338	actor	\N	["Hook Barnacle"]
tt0007317	7	nm0853789	actor	\N	["Tatsuma"]
tt0007317	8	nm0249537	actor	\N	["Sextus"]
tt0007317	9	nm0916110	actor	\N	["Mahlin"]
tt0007318	10	nm0193354	actor	\N	["The Sheriff"]
tt0007318	1	nm0379580	actor	\N	["Major Burke"]
tt0007318	2	nm0327762	actress	\N	["Emily Burke"]
tt0007318	3	nm0161366	actor	\N	["Allan Waite"]
tt0007318	4	nm0534254	actor	\N	["Deacon Todd"]
tt0007318	5	nm0721840	director	\N	\N
tt0007318	6	nm0304569	cinematographer	\N	\N
tt0007318	7	nm0667024	actor	\N	["Chet Wells"]
tt0007318	8	nm0238864	actress	\N	["His Mother"]
tt0007318	9	nm0913085	actress	\N	["Deacon's Housekeeper"]
tt0007319	1	nm0702738	actor	\N	\N
tt0007319	2	nm0898147	actress	\N	\N
tt0007319	3	nm0558236	director	\N	\N
tt0007320	1	nm0343577	actress	\N	\N
tt0007320	2	nm0865601	director	\N	\N
tt0007320	3	nm0557472	writer	story	\N
tt0007320	4	nm0233626	cinematographer	\N	\N
tt0007321	10	nm0238864	actress	\N	["Undetermined Role"]
tt0007321	1	nm0208843	actress	\N	["Ruth Heck"]
tt0007321	2	nm0126420	actor	\N	["Lem Heck"]
tt0007321	3	nm0537556	actor	\N	["Reverend Israel Mount"]
tt0007321	4	nm0372487	actor	\N	["John Mount"]
tt0007321	5	nm0877783	director	\N	\N
tt0007321	6	nm0697880	writer	story	\N
tt0007321	7	nm0636296	cinematographer	\N	\N
tt0007321	8	nm0863505	actor	\N	["Undetermined Role"]
tt0007321	9	nm0633458	actress	\N	["Undetermined Role"]
tt0007322	10	nm0938059	actress	\N	["Indian Servant"]
tt0007322	1	nm0717468	actor	\N	["Tom Morley"]
tt0007322	2	nm0725889	actress	\N	["Alice Hale Morley"]
tt0007322	3	nm0152362	actress	\N	["Mrs. Hale"]
tt0007322	4	nm0035187	actor	\N	["Thomas Morley Sr"]
tt0007322	5	nm0394399	director	\N	\N
tt0007322	6	nm0877318	writer	screenplay	\N
tt0007322	7	nm0383815	cinematographer	\N	\N
tt0007322	8	nm0118538	production_designer	\N	\N
tt0007322	9	nm0454870	actor	\N	["Donald McKenzie"]
tt0007324	1	nm0751510	actor	\N	["Arthur Stanley","Blair Stanley"]
tt0007324	2	nm0593671	actress	\N	["Esther Stanley","Vivian Stanley"]
tt0007324	3	nm0628499	actress	\N	["Little Arthur Stanley"]
tt0007324	4	nm0853789	actor	\N	["Quabba - the Hunchback"]
tt0007324	5	nm0806143	director	\N	\N
tt0007324	6	nm0401943	actor	\N	["Marmaduke Smythe"]
tt0007324	7	nm0564008	actor	\N	["De Vaux - the Conspirator"]
tt0007324	8	nm0123540	actress	\N	\N
tt0007325	1	nm0000847	actress	\N	["Vania Lazar"]
tt0007325	2	nm0546121	actor	\N	["Ivan Lazar"]
tt0007325	3	nm0368888	actress	\N	["Martsa Lazar"]
tt0007325	4	nm0185803	actor	\N	["Grand Duke Valanoff"]
tt0007325	5	nm0909825	director	\N	\N
tt0007325	6	nm0058659	writer	story "The Wolf's Claw"	\N
tt0007325	7	nm0909648	writer	\N	\N
tt0007325	8	nm0289301	producer	producer	\N
tt0007325	9	nm0072301	cinematographer	\N	\N
tt0007326	10	nm0744514	actor	\N	["Johnny Watson"]
tt0007326	1	nm0400218	actress	\N	["Lola Pratt"]
tt0007326	2	nm0681927	actor	\N	["William Sylvanus Baxter"]
tt0007326	3	nm0021163	actress	\N	["May Parcher"]
tt0007326	4	nm0263004	actress	\N	["Jane Baxter"]
tt0007326	5	nm0897085	director	\N	\N
tt0007326	6	nm0850483	writer	novel	\N
tt0007326	7	nm0857710	writer	scenario	\N
tt0007326	8	nm0383199	actor	\N	["George Cooper"]
tt0007326	9	nm0497152	actor	\N	["Genesis"]
tt0007327	1	nm0597995	actor	\N	\N
tt0007327	2	nm0806143	actor	\N	\N
tt0007328	1	nm0651704	actress	\N	["Little Mary"]
tt0007328	2	nm0661165	actor	\N	["Shadows"]
tt0007328	3	nm0668525	actress	\N	["Little Mary's Mother"]
tt0007328	4	nm0318516	actor	\N	["Gilbert Jackson"]
tt0007328	5	nm0454771	director	\N	\N
tt0007328	6	nm0394742	producer	producer	\N
tt0007328	7	nm0394743	producer	producer	\N
tt0007328	8	nm0566300	actress	\N	["Amelia Jackson"]
tt0007328	9	nm0324438	actor	\N	["Undetermined Role"]
tt0007330	10	nm0061245	actor	\N	["Bilali"]
tt0007330	1	nm0218017	actress	\N	["Ayesha"]
tt0007330	2	nm0896109	actor	\N	["Leo Vincey"]
tt0007330	3	nm0087389	actor	\N	["Horace Holly"]
tt0007330	4	nm0287085	actress	\N	["Ustane"]
tt0007330	5	nm0055011	director	\N	\N
tt0007330	6	nm0524784	director	\N	\N
tt0007330	7	nm0353584	writer	novel	\N
tt0007330	8	nm0524785	writer	\N	\N
tt0007330	9	nm0219832	actor	\N	["Job"]
tt0007334	10	nm0115117	actress	\N	["Baroness von Altman"]
tt0007334	1	nm0912478	actor	\N	["William Berner"]
tt0007334	2	nm0548402	actress	\N	["Adrienne von Altman"]
tt0007334	3	nm0318105	actor	\N	["English Spy"]
tt0007334	4	nm0279508	actor	\N	["Lieutenant Franz Hollen"]
tt0007334	5	nm0054977	director	\N	\N
tt0007334	6	nm0837989	writer	\N	\N
tt0007334	7	nm0408436	producer	producer	\N
tt0007334	8	nm0442108	cinematographer	\N	\N
tt0007334	9	nm0860449	actress	\N	["Helen von Altman"]
tt0007338	10	nm0692897	actor	\N	["Sidney Prince"]
tt0007338	1	nm0319069	actor	\N	["Sherlock Holmes"]
tt0007338	2	nm0443130	actress	\N	["Alice Faulkner"]
tt0007338	3	nm0560942	actor	\N	["Professor Moriarty"]
tt0007338	4	nm0276132	actor	\N	["Dr. Watson"]
tt0007338	5	nm0077928	director	\N	\N
tt0007338	6	nm0791024	writer	scenario	\N
tt0007338	7	nm0236279	writer	characters	\N
tt0007338	8	nm0538082	actor	\N	["James Larrabee"]
tt0007338	9	nm0714064	actress	\N	["Madge Larrabee"]
tt0007339	10	nm0542756	actress	\N	["The Cabaret Singer"]
tt0007339	1	nm0201472	actress	\N	["Leontine"]
tt0007339	2	nm0445516	actor	\N	["Jerry Carson"]
tt0007339	3	nm0059499	actor	\N	["Sebastian Navarro"]
tt0007339	4	nm0871337	actress	\N	["Barbara"]
tt0007339	5	nm0309163	director	\N	\N
tt0007339	6	nm0533289	director	\N	\N
tt0007339	7	nm0663575	writer	story	\N
tt0007339	8	nm0782707	writer	\N	\N
tt0007339	9	nm0103958	actor	\N	["The Bouncer"]
tt0007340	10	nm0636296	cinematographer	\N	\N
tt0007340	1	nm0533712	actress	\N	["Eva Meyer"]
tt0007340	2	nm0341512	actor	\N	["Dad Meyer"]
tt0007340	3	nm0937058	actress	\N	["Mom Meyer"]
tt0007340	4	nm0036500	actress	\N	["Lil"]
tt0007340	5	nm0916665	director	\N	\N
tt0007340	6	nm0380814	writer	from the story by	\N
tt0007340	7	nm0011629	writer	novel "A New Conscience and an Ancient Evil"	\N
tt0007340	8	nm0806565	producer	producer	\N
tt0007340	9	nm0336763	cinematographer	\N	\N
tt0007342	10	nm0377923	actress	\N	["Eileen"]
tt0007342	1	nm0832458	actress	\N	["Winifred Childs"]
tt0007342	2	nm0603875	actor	\N	["Peter Rolls"]
tt0007342	3	nm0122764	actress	\N	["Ena"]
tt0007342	4	nm0182567	actor	\N	["Peter Rolls Sr"]
tt0007342	5	nm0048478	director	\N	\N
tt0007342	6	nm0687741	writer	\N	\N
tt0007342	7	nm0931989	writer	novel	\N
tt0007342	8	nm0815824	actress	\N	["Mrs. Rolls"]
tt0007342	9	nm0287547	actor	\N	["Lord Rayglan"]
tt0007345	1	nm0377126	actor	\N	["Alvin Marston","Chang"]
tt0007345	2	nm0782985	actress	\N	["Edith Marston"]
tt0007345	3	nm0192063	actress	\N	["Helen Durant"]
tt0007345	4	nm0383279	actor	\N	["Jerry Marston"]
tt0007345	5	nm0842521	director	\N	\N
tt0007345	6	nm0018470	writer	scenario	\N
tt0007345	7	nm0822488	cinematographer	\N	\N
tt0007345	8	nm0164426	actor	\N	["Rex Durant"]
tt0007345	9	nm0108647	actor	\N	["Hop Li"]
tt0007346	10	nm0175286	actor	\N	["James Loring"]
tt0007346	1	nm0449857	actor	\N	["Tom Gallatin"]
